Y_p0.1,Y_p99.9,amb,clipped_pct,config,dark_log_range,dark_median,donor,file,geom,halo_ratio,headroom,lamp_d_uv,lamp_saturation_retention,lum,near_black_pct,peak,plateau_diam_max_arcmin,plateau_diam_median_arcmin,plateau_n,scene,sky_median,source_bg_contrast,used_log_range
0.005081809178476252,2.82888883560576,DARK,0.0,DOCUMENTED_TARGET_CONFIG,1.3538663296529476,0.010896048353393854,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S4__PHONE_BRIGHT500_PQ_DARK.png,PHONE,1.1810830869068676,176.7478430777338,0.0205301214345577,1.3466530095258138,BRIGHT500_PQ,8.463668823242188,30.818070864785504,,,0,S4,0.04404728047390469,699.2877433414938,2.7455975284003804
0.0050914339925096485,3.1039824570128696,DARK,0.0,DOCUMENTED_TARGET_CONFIG,1.396352944570493,0.011577327254536175,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S4__PHONE_HDR1000_DARK.png,PHONE,1.1818908298168922,322.16676925498933,0.018671085678433123,1.3153391547377755,HDR1000,6.860160827636719,34.51801520465304,,,0,S4,0.048429061564383154,712.3249418527557,2.785079140297763
0.10009290341438767,2.413594984742702,DARK,0.0,DOCUMENTED_TARGET_CONFIG,0.2857675099667527,0.10498844347661293,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S4__PHONE_SDR100_DARK.png,PHONE,1.0487085548978592,41.43197207159443,0.013811318741241035,1.231797341429154,SDR100,49.652671813964844,20.98661652670097,,,0,S4,0.1331218330695021,157.5804415749065,1.3822611076412417
14.234826263044079,337.3989534300876,DARK,0.7829666137695312,defaults,1.0900260732890146,79.3958155643822,reinhard02,d0/work/out/reinhard02/defaults/S4__PHONE_BRIGHT500_DARK.png,PHONE,0.9406062778121111,1.481925165792208,0.027619236237292264,0.5760592375626081,BRIGHT500,0.0,499.6880340102092,1.3115910588540254,0.9274349318593254,13,S4,154.69153331734415,3.2297929212731047,1.374791560203644
2.943004275513123,67.51266246534314,DARK,0.7831573486328125,defaults,1.0785236874721646,15.962535909883353,reinhard02,d0/work/out/reinhard02/defaults/S4__PHONE_SDR100_DARK.png,PHONE,0.9407966690087876,1.4812036194148597,0.027669198904377322,0.5750556729149912,SDR100,0.0,99.93802695676324,1.3115910588540254,0.9274349318593254,13,S4,31.00665141493531,3.222673247776634,1.3605943423644526
5.886295457466988,135.0239720501835,DARK,0.7829666137695312,defaults,1.0785342518485104,31.92488716819882,reinhard02,d0/work/out/reinhard02/defaults/S4__PHONE_SDR200_DARK.png,PHONE,0.9407959155992605,1.4812184604202525,0.027669298965749607,0.5750548208541642,SDR200,0.0,199.87533716365124,1.3115910588540254,0.9274349318593254,13,S4,62.0133568669794,3.222673431538923,1.36056882229884
0.0050914339925096485,3.1039824570128696,DARK,0.0,EXPOSURE_FAMILY_EVp00,1.396352944570493,0.011577327254536175,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp00/S4__PHONE_HDR1000_DARK.png,PHONE,1.1818908298168922,322.16676925498933,0.018671085678433123,1.3153391547377755,HDR1000,6.860160827636719,34.51801520465304,,,0,S4,0.048429061564383154,712.3249418527557,2.785079140297763
0.10009290341438767,2.413594984742702,DARK,0.0,EXPOSURE_FAMILY_EVp00,0.2857675099667527,0.10498844347661293,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp00/S4__PHONE_SDR100_DARK.png,PHONE,1.0487085548978592,41.43197207159443,0.013811318741241035,1.231797341429154,SDR100,49.652671813964844,20.98661652670097,,,0,S4,0.1331218330695021,157.5804415749065,1.3822611076412417
7.901787179029397,706.8156185110754,DARK,0.0,EXPOSURE_FAMILY_EVp08,1.4424265185395286,79.9413314494767,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp08/S4__PHONE_HDR1000_DARK.png,PHONE,0.9401643845252344,1.4147961276047136,0.04933948262309493,0.15362532942026755,HDR1000,0.0,943.2901456887503,,,0,S4,188.57602466123646,5.001845681031783,1.95158080901759
5.779745587380656,94.34579193607193,DARK,0.9334564208984375,EXPOSURE_FAMILY_EVp08,0.9962389189574141,38.25269214426664,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp08/S4__PHONE_SDR100_DARK.png,PHONE,0.9492130653735175,1.0599306863390294,0.05615862059728729,0.03660426561276855,SDR100,0.0,99.67089312154096,2.6231821177080508,1.6063644226945313,45,S4,61.293082953362564,1.6261360714614368,1.212813812203433
193.87562487006312,987.2535191502899,DARK,0.0911712646484375,EXPOSURE_FAMILY_EVp12,0.5908972125492254,646.3654418562232,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp12/S4__PHONE_HDR1000_DARK.png,PHONE,0.9684525698402929,1.0129110513180857,0.05793688331755263,0.006095824450284176,HDR1000,0.0,1000.0,4.907524373787819,1.8548698637186507,86,S4,821.118858789617,1.2178504844890123,0.7069054799164435
62.255964672551066,100.00001,DARK,2.0223617553710938,EXPOSURE_FAMILY_EVp12,0.16994767444467856,92.49939376920233,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp12/S4__PHONE_SDR100_DARK.png,PHONE,0.9933247024868916,0.9999999000000099,0.05823178827123009,0.0010690370730932223,SDR100,0.0,100.00001,15.848015062688773,1.6063644226945313,389,S4,97.20188489590119,1.028786737079178,0.20581907641221778
518.532077179797,1000.0,DARK,0.42858123779296875,EXPOSURE_FAMILY_EVp14,0.2377296390159521,890.8507883244728,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp14/S4__PHONE_HDR1000_DARK.png,PHONE,0.9896666834935195,1.0,0.05824722242923678,0.0007752614404609384,HDR1000,0.0,1000.0,10.89489358786683,1.6063644226945313,300,S4,958.3197971711553,1.0434929998857163,0.2852243723293715
87.79184262280253,100.00001,DARK,38.260459899902344,EXPOSURE_FAMILY_EVp14,0.04702721301032742,98.68111387355577,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp14/S4__PHONE_SDR100_DARK.png,PHONE,0.997624928384313,0.9999999000000099,0.05824125103728862,0.00092436995373563,SDR100,0.000762939453125,100.00001,392.3104574321263,1.3115910588540254,127,S4,99.94808701484754,1.0005194995392432,0.05654587910065247
824.4049264088003,1000.0,DARK,37.94078826904297,EXPOSURE_FAMILY_EVp16,0.07022160104933639,980.218547006202,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp16/S4__PHONE_HDR1000_DARK.png,PHONE,0.9964087995669738,1.0,0.05825671732538346,0.0006184514553202674,HDR1000,0.0003814697265625,1000.0,375.1173358166046,1.6063644226945313,63,S4,999.1866989853401,1.000813963011603,0.08385942166506513
97.29572364506235,100.00001,DARK,76.35250091552734,EXPOSURE_FAMILY_EVp16,0.009357470560890285,100.00001,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp16/S4__PHONE_SDR100_DARK.png,PHONE,0.999999763960818,0.9999999000000099,0.05824125103728862,0.00092436995373563,SDR100,0.0,100.00001,612.1246198306658,1.3115910588540254,1069,S4,100.00001,1.0,0.01190629091202296
959.1429240048693,1000.0,DARK,78.5268783569336,EXPOSURE_FAMILY_EVp18,0.014273968201771941,1000.0,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp18/S4__PHONE_HDR1000_DARK.png,PHONE,0.9999996458054176,1.0,0.05825671732538346,0.0006184514553202674,HDR1000,0.00019073486328125,1000.0,592.4821358319224,1.3115910588540254,683,S4,1000.0,1.0,0.018116672827521777
99.95653013769028,100.00001,DARK,100.0,EXPOSURE_FAMILY_EVp18,0.0,100.00001,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp18/S4__PHONE_SDR100_DARK.png,PHONE,0.9999999999999999,0.9999999000000099,0.05824125103728862,0.00092436995373563,SDR100,0.0,100.00001,671.534622133261,671.534622133261,1,S4,100.00001,1.0,0.00018887168741404695
