Y_p0.1,Y_p99.9,amb,clipped_pct,config,dark_log_range,dark_median,donor,file,geom,headroom,lum,near_black_pct,peak,plateau_diam_max_arcmin,plateau_diam_median_arcmin,plateau_n,scene,silhouette_weber,sky_median,used_log_range
0.005,0.005004218492771197,DARK,0.0,DOCUMENTED_TARGET_CONFIG,0.0,0.005,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S0__PHONE_HDR1000_DARK.png,PHONE,199831.40253458996,HDR1000,99.9944105691057,0.022727428793474662,,,0,S0,0.0,0.005,0.00036625914205849324
0.10000001000000001,0.10000001000000001,DARK,0.0,DOCUMENTED_TARGET_CONFIG,0.0,0.10000001000000001,aces2,d0/work/out/aces2/DOCUMENTED_TARGET_CONFIG/S0__PHONE_SDR100_DARK.png,PHONE,999.9999000000098,SDR100,99.99987296747967,0.11346438870124656,,,0,S0,0.0,0.10000001000000001,0.0
20.320976710257924,419.9762868642736,DARK,0.9842479674796747,defaults,1.1742767913153296,49.07822760664153,reinhard02,d0/work/out/reinhard02/defaults/S0__PHONE_BRIGHT500_DARK.png,PHONE,1.1905434083748356,BRIGHT500,0.0,495.800319017671,0.9274349318593254,0.9274349318593254,1,S0,0.6429921079010331,153.73546223478388,1.31528019140161
4.159213860271404,84.01005235487283,DARK,0.984375,defaults,1.1649377049165377,9.905027075127023,reinhard02,d0/work/out/reinhard02/defaults/S0__PHONE_SDR100_DARK.png,PHONE,1.1903337421762683,SDR100,0.0,99.1597181413229,0.9274349318593254,0.9274349318593254,1,S0,0.6409173524471972,30.815695747376186,1.3053200036780395
8.318345496674034,168.02220447280848,DARK,0.9842479674796747,defaults,1.1649342175124895,19.809857869992655,reinhard02,d0/work/out/reinhard02/defaults/S0__PHONE_SDR200_DARK.png,PHONE,1.1903188666493576,SDR200,0.0,198.3217907171685,0.9274349318593254,0.9274349318593254,1,S0,0.6409263765488431,61.631307041890075,1.3053297238874815
0.0182196394746379,500.00005,DARK,0.27731199186991873,master_tonemax_whiteauto,3.553075118799342,1.6947491740367606,mantiuk08,d0/work/out/mantiuk08/master_tonemax_whiteauto/S0__PHONE_BRIGHT500_DARK.png,PHONE,0.99999990000001,BRIGHT500,0.0,500.00005,14.065247141503404,1.3115910588540254,623,S0,0.8499178414694996,16.07314582383655,4.438430268746733
0.1737534558487117,100.00001,DARK,0.27889989837398377,master_tonemax_whiteauto,2.272170944062688,2.355405009561805,mantiuk08,d0/work/out/mantiuk08/master_tonemax_whiteauto/S0__PHONE_SDR100_DARK.png,PHONE,0.9999999000000099,SDR100,0.0,100.00001,14.126268022985954,1.3115910588540254,622,S0,0.7639732056027743,12.142767721742516,2.760066592232905
0.008116833142038253,0.5101066874979706,DARK,0.0,master_whiteanchor,1.6981497360179885,0.0646172077948772,mantiuk08,d0/work/out/mantiuk08/master_whiteanchor/S0__PHONE_BRIGHT500_DARK.png,PHONE,980.1871103718654,BRIGHT500,0.0002540650406504065,0.7587343216680793,,,0,S0,0.6743995914838787,0.1984555489022915,1.7982743989132877
0.12529327710129726,1.0107007528476084,DARK,0.0,master_whiteanchor,0.8658894713235357,0.3596867519733703,mantiuk08,d0/work/out/mantiuk08/master_whiteanchor/S0__PHONE_SDR100_DARK.png,PHONE,98.9412540935129,SDR100,0.00038109756097560977,1.4160979968333796,,,0,S0,0.43096033517378873,0.6320943410565609,0.906694820645919
0.015317785048329252,500.00005,DARK,0.32259908536585363,master_whiteauto,3.6015588511657883,1.279279754763522,mantiuk08,d0/work/out/mantiuk08/master_whiteauto/S0__PHONE_BRIGHT500_DARK.png,PHONE,0.99999990000001,BRIGHT500,0.00012703252032520324,500.00005,7.759477346980518,0.9274349318593254,770,S0,0.8920837092268249,15.55303044642072,4.513774076909695
0.16201437985276054,100.00001,DARK,0.5950838414634146,master_whiteauto,2.390781925161658,2.3893557662006684,mantiuk08,d0/work/out/mantiuk08/master_whiteauto/S0__PHONE_SDR100_DARK.png,PHONE,0.9999999000000099,SDR100,0.0002540650406504065,100.00001,14.605259912187872,1.3115910588540254,605,S0,0.7966863402030935,13.995991963069915,2.790446480655027
0.005,0.005004218492771197,DARK,0.0,EXPOSURE_FAMILY_EVp00,0.0,0.005,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp00/S0__PHONE_HDR1000_DARK.png,PHONE,199831.40253458996,HDR1000,99.9944105691057,0.022727428793474662,,,0,S0,0.0,0.005,0.00036625914205849324
0.10000001000000001,0.10000001000000001,DARK,0.0,EXPOSURE_FAMILY_EVp00,0.0,0.10000001000000001,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp00/S0__PHONE_SDR100_DARK.png,PHONE,999.9999000000098,SDR100,99.99987296747967,0.11346438870124656,,,0,S0,0.0,0.10000001000000001,0.0
0.005000263335058831,1.0233755879589337,DARK,0.0,EXPOSURE_FAMILY_EVp08,0.3457430045980796,0.00501014624692547,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp08/S0__PHONE_HDR1000_DARK.png,PHONE,977.1583490617018,HDR1000,71.6477388211382,130.06635073845027,,,0,S0,0.04828692827926059,0.005268045871714094,2.311042176186151
0.10000001000000001,0.8715461547942857,DARK,0.0,EXPOSURE_FAMILY_EVp08,0.019579809810181703,0.10000001000000001,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp08/S0__PHONE_SDR100_DARK.png,PHONE,114.73861648050456,SDR100,99.02305640243902,51.98123359046027,,,0,S0,0.0023541604655344783,0.10023598158507163,0.9402903477201838
0.005689678243267395,54.013061443821286,DARK,0.0,EXPOSURE_FAMILY_EVp12,2.5196179120700974,0.010884383914749284,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp12/S0__PHONE_HDR1000_DARK.png,PHONE,18.514040368552244,HDR1000,0.0,749.4363920184137,,,0,S0,0.9071551261372519,0.13728818058277242,3.977411086335163
0.1005563309608062,29.692501835920012,DARK,0.0006351626016260162,EXPOSURE_FAMILY_EVp12,1.1828845872958391,0.10446881644167406,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp12/S0__PHONE_SDR100_DARK.png,PHONE,3.3678536269054518,SDR100,50.321900406504064,95.7034793886454,,,0,S0,0.47180336339623496,0.2004392841977069,2.470237373306834
0.020903564244697612,216.86383689041986,DARK,0.0,EXPOSURE_FAMILY_EVp14,2.8319036597937015,0.13044137057954758,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp14/S0__PHONE_HDR1000_DARK.png,PHONE,4.611188358275219,HDR1000,0.0,931.9935698482273,,,0,S0,0.9136945635090585,1.9325911420837092,4.015966793795455
0.11210152055368554,66.14131049272767,DARK,0.013401930894308944,EXPOSURE_FAMILY_EVp14,1.9725091764001574,0.19503018959197596,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp14/S0__PHONE_SDR100_DARK.png,PHONE,1.5119144034951522,SDR100,0.0,99.4503352812527,0.9274349318593254,0.9274349318593254,2,S0,0.8564882655142997,1.5510803903523556,2.770861292130112
0.319235062136294,551.7124762163156,DARK,6.351626016260162e-05,EXPOSURE_FAMILY_EVp16,2.3545078130937784,1.8616734657736786,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp16/S0__PHONE_HDR1000_DARK.png,PHONE,1.8125383113647762,HDR1000,0.0,991.0443310539272,0.9274349318593254,0.9274349318593254,1,S0,0.8511768410897534,15.421596264029649,3.237602220430468
0.33840843559425854,89.60363420934127,DARK,0.07094766260162602,EXPOSURE_FAMILY_EVp16,2.0268144816333,1.498424363900001,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp16/S0__PHONE_SDR100_DARK.png,PHONE,1.1160261621350052,SDR100,0.0,100.00001,3.07595368644621,0.9274349318593254,41,S0,0.8290715240732112,10.651156735784463,2.422884444178334
3.8673200445459677,842.8207185862652,DARK,0.00273119918699187,EXPOSURE_FAMILY_EVp18,1.8404003112908807,15.031121772104196,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp18/S0__PHONE_HDR1000_DARK.png,PHONE,1.1864919524965938,HDR1000,0.0,1000.0,2.2717423526882334,0.9274349318593254,28,S0,0.7771266093860698,79.3190773913536,2.338325088980776
2.9733894149790157,97.75953654515327,DARK,0.18870680894308944,EXPOSURE_FAMILY_EVp18,1.3646529627712898,10.441121588002488,aces2,d0/work/out/aces2/EXPOSURE_FAMILY_EVp18/S0__PHONE_SDR100_DARK.png,PHONE,1.0229181063456854,SDR100,0.0,100.00001,5.2463642354161015,0.9274349318593254,379,S0,0.6845501736998294,38.24323304144522,1.516907342973949
